,date,time,VI,VItext,wnd,mxgHt
2010-06-08 07:00:00,08-JUNE-2010,07:00,15.0,POOR,3.0,1137.0
2010-06-08 16:00:00,08-JUNE-2010,16:00,60.0,GOOD,5.0,3181.0
2010-06-09 07:00:00,09-JUNE-2010,07:00,13.0,POOR,6.0,893.0
2010-06-09 16:00:00,09-JUNE-2010,16:00,33.0,POOR,4.0,2007.0
2010-06-10 07:00:00,10-JUNE-2010,07:00,16.0,POOR,3.0,1206.0
2010-06-10 16:00:00,10-JUNE-2010,16:00,26.0,POOR,3.0,1884.0
2010-06-11 07:00:00,11-JUNE-2010,07:00,14.0,POOR,3.0,1081.0
2010-06-11 16:00:00,11-JUNE-2010,16:00,66.0,GOOD,7.0,2815.0
2010-06-12 07:00:00,12-JUNE-2010,07:00,12.0,POOR,2.0,1062.0
2010-06-12 16:00:00,12-JUNE-2010,16:00,63.0,GOOD,6.0,2984.0
2010-06-13 07:00:00,13-June-2010,07:00,10.0,POOR,2.0,915.0
2010-06-13 16:00:00,13-June-2010,16:00,93.0,GOOD,10.0,3548.0
2010-06-14 07:00:00,14-June-2010,07:00,27.0,POOR,7.0,1292.0
2010-06-14 16:00:00,14-June-2010,16:00,99.0,GOOD,16.0,3686.0
2010-06-15 07:00:00,15-JUNE-2010,07:00,15.0,POOR,2.0,1328.0
2010-06-15 16:00:00,15-JUNE-2010,16:00,32.0,POOR,3.0,2291.0
2010-06-16 07:00:00,16-JUNE-2010,07:00,12.0,POOR,1.0,1296.0
2010-06-16 16:00:00,16-JUNE-2010,16:00,36.0,FAIR,3.0,2633.0
2010-06-17 07:00:00,17-JUNE-2010,07:00,23.0,POOR,4.0,1429.0
2010-06-17 16:00:00,17-JUNE-2010,16:00,53.0,FAIR,5.0,2759.0
2010-06-18 07:00:00,18-JUNE-2010,07:00,12.0,POOR,2.0,1051.0
2010-06-18 16:00:00,18-JUNE-2010,16:00,75.0,GOOD,17.0,1832.0
2010-06-19 07:00:00,19-JUNE-2010,07:00,9.0,POOR,0.0,1321.0
2010-06-19 16:00:00,19-JUNE-2010,16:00,70.0,GOOD,6.0,3440.0
2010-06-20 07:00:00,20-JUNE-2010,07:00,10.0,POOR,1.0,930.0
2010-06-20 16:00:00,20-JUNE-2010,16:00,77.0,GOOD,6.0,3888.0
2010-06-21 07:00:00,21-JUNE-2010,07:00,16.0,POOR,4.0,1126.0
2010-06-21 16:00:00,21-JUNE-2010,16:00,77.0,GOOD,6.0,3891.0
2010-06-22 07:00:00,22-JUNE-2010,07:00,12.0,POOR,1.0,1262.0
2010-06-22 16:00:00,22-JUNE-2010,16:00,17.0,POOR,2.0,1509.0
2010-06-23 07:00:00,23-June-2010,07:00,13.0,POOR,3.0,1033.0
2010-06-23 16:00:00,23-June-2010,16:00,99.0,GOOD,13.0,3169.0
2010-06-24 07:00:00,24-June-2010,07:00,14.0,POOR,3.0,1061.0
2010-06-24 16:00:00,24-June-2010,16:00,79.0,GOOD,8.0,3231.0
2010-06-25 07:00:00,25-JUNE-2010,07:00,12.0,POOR,2.0,1078.0
2010-06-25 16:00:00,25-JUNE-2010,16:00,79.0,GOOD,8.0,3221.0
2010-06-26 07:00:00,26-JUNE-2010,07:00,14.0,POOR,3.0,1073.0
2010-06-26 16:00:00,26-JUNE-2010,16:00,64.0,GOOD,6.0,3034.0
2010-06-27 07:00:00,27-JUNE-2010,07:00,13.0,POOR,4.0,953.0
2010-06-27 16:00:00,27-JUNE-2010,16:00,92.0,GOOD,9.0,3789.0
2010-06-28 07:00:00,28-JUNE-2010,07:00,22.0,POOR,3.0,1583.0
2010-06-28 16:00:00,28-JUNE-2010,16:00,75.0,GOOD,7.0,3319.0
2010-06-29 07:00:00,29-JUNE-2010,07:00,18.0,POOR,3.0,1311.0
2010-06-29 16:00:00,29-JUNE-2010,16:00,76.0,GOOD,7.0,3424.0
2010-06-30 07:00:00,30-JUNE-2010,07:00,25.0,POOR,7.0,1233.0
2010-06-30 16:00:00,30-JUNE-2010,16:00,93.0,GOOD,11.0,3273.0
2010-07-01 07:00:00,01-JULY-2010,07:00,21.0,POOR,5.0,1223.0
2010-07-01 16:00:00,01-JULY-2010,16:00,77.0,GOOD,7.0,3433.0
2010-07-02 07:00:00,02-JULY-2010,07:00,18.0,POOR,3.0,1373.0
2010-07-02 16:00:00,02-JULY-2010,16:00,58.0,GOOD,7.0,2442.0
2010-07-03 07:00:00,03-July-2010,07:00,28.0,POOR,4.0,1701.0
2010-07-03 16:00:00,03-July-2010,16:00,62.0,GOOD,7.0,2618.0
2010-07-04 07:00:00,04-July-2010,07:00,14.0,POOR,6.0,928.0
2010-07-04 16:00:00,04-July-2010,16:00,56.0,GOOD,8.0,2126.0
2010-07-05 07:00:00,05-JULY-2010,07:00,24.0,POOR,6.0,1266.0
2010-07-05 16:00:00,05-JULY-2010,16:00,69.0,GOOD,10.0,2334.0
2010-07-06 07:00:00,06-JULY-2010,07:00,29.0,POOR,6.0,1421.0
2010-07-06 16:00:00,06-JULY-2010,16:00,87.0,GOOD,9.0,3405.0
2010-07-07 07:00:00,07-JULY-2010,07:00,14.0,POOR,4.0,1007.0
2010-07-07 16:00:00,07-JULY-2010,16:00,67.0,GOOD,5.0,3673.0
2010-07-08 07:00:00,08-JULY-2010,07:00,11.0,POOR,2.0,924.0
2010-07-08 16:00:00,08-JULY-2010,16:00,70.0,GOOD,5.0,3917.0
2010-07-09 07:00:00,09-JULY-2010,07:00,10.0,POOR,2.0,858.0
2010-07-09 16:00:00,09-JULY-2010,16:00,90.0,GOOD,8.0,4011.0
2010-07-10 07:00:00,10-JULY-2010,07:00,10.0,POOR,2.0,858.0
2010-07-10 16:00:00,10-JULY-2010,16:00,90.0,GOOD,8.0,4011.0
2010-07-11 07:00:00,11-JULY-2010,07:00,23.0,POOR,6.0,1236.0
2010-07-11 16:00:00,11-JULY-2010,16:00,80.0,GOOD,8.0,3316.0
2010-07-12 07:00:00,12-July-2010,07:00,48.0,FAIR,5.0,2468.0
2010-07-12 16:00:00,12-July-2010,16:00,90.0,GOOD,13.0,2770.0
2010-07-13 07:00:00,13-July-2010,07:00,52.0,FAIR,16.0,1387.0
2010-07-13 16:00:00,13-July-2010,16:00,99.0,GOOD,17.0,3585.0
2010-07-14 07:00:00,14-JULY-2010,07:00,28.0,POOR,6.0,1414.0
2010-07-14 16:00:00,14-JULY-2010,16:00,60.0,GOOD,7.0,2505.0
2010-07-15 07:00:00,15-JULY-2010,07:00,15.0,POOR,6.0,953.0
2010-07-15 16:00:00,15-JULY-2010,16:00,81.0,GOOD,8.0,3358.0
2010-07-16 07:00:00,16-JULY-2010,07:00,10.0,POOR,3.0,844.0
2010-07-16 16:00:00,16-JULY-2010,16:00,99.0,GOOD,10.0,3937.0
2010-07-17 07:00:00,17-JULY-2010,07:00,12.0,POOR,3.0,969.0
2010-07-17 16:00:00,17-JULY-2010,16:00,61.0,GOOD,4.0,3922.0
2010-07-18 07:00:00,18-JULY-2010,07:00,9.0,POOR,1.0,867.0
2010-07-18 16:00:00,18-JULY-2010,16:00,85.0,GOOD,7.0,4023.0
2010-07-19 07:00:00,19-JULY-2010,07:00,19.0,POOR,4.0,1269.0
2010-07-19 07:00:00,19-JULY-2010,07:00,19.0,POOR,4.0,1269.0
2010-07-19 07:00:00,19-JULY-2010,07:00,19.0,POOR,4.0,1269.0
2010-07-19 16:00:00,19-JULY-2010,16:00,53.0,FAIR,7.0,2200.0
2010-07-19 16:00:00,19-JULY-2010,16:00,53.0,FAIR,7.0,2200.0
2010-07-19 16:00:00,19-JULY-2010,16:00,53.0,FAIR,7.0,2200.0
2010-07-22 07:00:00,22-JULY-2010,07:00,11.0,POOR,1.0,1063.0
2010-07-22 16:00:00,22-JULY-2010,16:00,37.0,FAIR,7.0,1500.0
2010-07-23 07:00:00,23-JULY-2010,07:00,42.0,FAIR,8.0,1640.0
2010-07-23 16:00:00,23-JULY-2010,16:00,60.0,GOOD,6.0,2832.0
2010-07-24 07:00:00,24-JULY-2010,07:00,12.0,POOR,2.0,1041.0
2010-07-24 16:00:00,24-JULY-2010,16:00,95.0,GOOD,10.0,3634.0
2010-07-25 07:00:00,25-JULY-2010,07:00,12.0,POOR,5.0,892.0
2010-07-25 16:00:00,25-JULY-2010,16:00,91.0,GOOD,8.0,4038.0
2010-07-26 07:00:00,26-JULY-2010,07:00,13.0,POOR,7.0,891.0
2010-07-26 16:00:00,26-JULY-2010,16:00,91.0,GOOD,8.0,4042.0
2010-07-27 07:00:00,27-JULY-2010,07:00,28.0,POOR,6.0,1398.0
2010-07-27 16:00:00,27-JULY-2010,16:00,63.0,GOOD,4.0,4090.0
2010-07-28 07:00:00,28-JULY-2010,07:00,23.0,POOR,5.0,1316.0
2010-07-28 16:00:00,28-JULY-2010,16:00,79.0,GOOD,6.0,4073.0
2010-07-29 07:00:00,29-July-2010,07:00,10.0,POOR,2.0,908.0
2010-07-29 16:00:00,29-July-2010,16:00,91.0,GOOD,8.0,4069.0
2010-07-30 07:00:00,30-JULY-2010,07:00,12.0,POOR,5.0,899.0
2010-07-30 16:00:00,30-JULY-2010,16:00,72.0,GOOD,5.0,4070.0
2010-07-31 07:00:00,31-JULY-2010,07:00,13.0,POOR,4.0,969.0
2010-07-31 16:00:00,31-JULY-2010,16:00,63.0,GOOD,4.0,4063.0
2010-08-01 07:00:00,01-AUGUST-2010,07:00,19.0,POOR,4.0,1242.0
2010-08-01 16:00:00,01-AUGUST-2010,16:00,68.0,GOOD,6.0,3273.0
2010-08-02 07:00:00,02-AUGUST-2010,07:00,22.0,POOR,4.0,1379.0
2010-08-02 16:00:00,02-AUGUST-2010,16:00,46.0,FAIR,4.0,2805.0
2010-08-03 07:00:00,03-AUGUST-2010,07:00,19.0,POOR,4.0,1235.0
2010-08-03 07:00:00,03-AUGUST-2010,07:00,19.0,POOR,4.0,1235.0
2010-08-03 16:00:00,03-AUGUST-2010,16:00,61.0,GOOD,5.0,3250.0
2010-08-03 16:00:00,03-AUGUST-2010,16:00,61.0,GOOD,5.0,3250.0
2010-08-05 07:00:00,05-AUGUST-2010,07:00,26.0,POOR,10.0,330.0
2010-08-05 16:00:00,05-AUGUST-2010,16:00,69.0,GOOD,5.0,3048.0
2010-08-06 07:00:00,06-August-2010,07:00,13.0,POOR,3.0,999.0
2010-08-06 16:00:00,06-August-2010,16:00,84.0,GOOD,7.0,3968.0
2010-08-07 07:00:00,07-AUGUST-2010,07:00,12.0,POOR,3.0,985.0
2010-08-07 16:00:00,07-AUGUST-2010,16:00,99.0,GOOD,10.0,3901.0
2010-08-08 07:00:00,08-AUGUST-2010,07:00,15.0,POOR,3.0,1159.0
2010-08-08 16:00:00,08-AUGUST-2010,16:00,51.0,FAIR,8.0,1943.0
2010-08-09 07:00:00,09-AUGUST-2010,07:00,14.0,POOR,4.0,992.0
2010-08-09 16:00:00,09-AUGUST-2010,16:00,51.0,FAIR,5.0,2684.0
2010-08-10 07:00:00,10-AUGUST-2010,07:00,17.0,POOR,3.0,1300.0
2010-08-10 16:00:00,10-AUGUST-2010,16:00,46.0,FAIR,4.0,2812.0
2010-08-11 07:00:00,11-AUGUST-2010,07:00,14.0,POOR,2.0,1251.0
2010-08-11 16:00:00,11-AUGUST-2010,16:00,64.0,GOOD,6.0,3058.0
2010-08-12 07:00:00,12-AUGUST-2010,07:00,16.0,POOR,5.0,1061.0
2010-08-12 16:00:00,12-AUGUST-2010,16:00,92.0,GOOD,11.0,3198.0
2010-08-13 07:00:00,13-AUGUST-2010,07:00,24.0,POOR,9.0,1104.0
2010-08-13 16:00:00,13-AUGUST-2010,16:00,59.0,GOOD,6.0,2741.0
2010-08-14 07:00:00,14-AUGUST-2010,07:00,14.0,POOR,2.0,1229.0
2010-08-14 16:00:00,14-AUGUST-2010,16:00,42.0,FAIR,3.0,3090.0
2010-08-15 07:00:00,15-August-2010,07:00,16.0,POOR,7.0,981.0
2010-08-15 16:00:00,15-August-2010,16:00,99.0,GOOD,10.0,3937.0
2010-08-16 07:00:00,16-AUGUST-2010,07:00,12.0,POOR,4.0,939.0
2010-08-16 16:00:00,16-AUGUST-2010,16:00,85.0,GOOD,7.0,4015.0
2010-08-17 07:00:00,17-AUGUST-2010,07:00,10.0,POOR,1.0,898.0
2010-08-17 16:00:00,17-AUGUST-2010,16:00,79.0,GOOD,6.0,4074.0
2010-08-18 07:00:00,18-AUGUST-2010,07:00,12.0,POOR,3.0,936.0
2010-08-18 16:00:00,18-AUGUST-2010,16:00,46.0,FAIR,8.0,1785.0
2010-08-19 07:00:00,19-AUGUST-2010,07:00,12.0,POOR,9.0,844.0
2010-08-19 16:00:00,19-AUGUST-2010,16:00,82.0,GOOD,8.0,3417.0
2010-08-20 07:00:00,20-AUGUST-2010,07:00,22.0,POOR,9.0,1052.0
2010-08-20 16:00:00,20-AUGUST-2010,16:00,66.0,GOOD,5.0,3665.0
2010-08-21 07:00:00,21-AUGUST-2010,07:00,12.0,POOR,3.0,962.0
2010-08-21 16:00:00,21-AUGUST-2010,16:00,75.0,GOOD,7.0,3335.0
2010-08-22 07:00:00,22-AUGUST-2010,07:00,21.0,POOR,3.0,1541.0
2010-08-22 16:00:00,22-AUGUST-2010,16:00,93.0,GOOD,11.0,3255.0
2010-08-23 07:00:00,23-AUGUST-2010,07:00,64.0,GOOD,9.0,2282.0
2010-08-23 16:00:00,23-AUGUST-2010,16:00,65.0,GOOD,7.0,2760.0
2010-08-24 07:00:00,24-AUGUST-2010,07:00,15.0,POOR,3.0,1127.0
2010-08-24 16:00:00,24-AUGUST-2010,16:00,69.0,GOOD,6.0,3354.0
2010-08-25 07:00:00,25-AUGUST-2010,07:00,14.0,POOR,8.0,896.0
2010-08-25 16:00:00,25-AUGUST-2010,16:00,96.0,GOOD,10.0,3677.0
2010-08-26 07:00:00,26-AUGUST-2010,07:00,15.0,POOR,13.0,874.0
2010-08-26 16:00:00,26-AUGUST-2010,16:00,96.0,GOOD,9.0,4055.0
2010-08-27 07:00:00,27-AUGUST-2010,07:00,24.0,POOR,9.0,1101.0
2010-08-27 16:00:00,27-AUGUST-2010,16:00,67.0,GOOD,9.0,2411.0
2010-08-28 07:00:00,28-AUGUST-2010,07:00,17.0,POOR,3.0,1260.0
2010-08-28 16:00:00,28-AUGUST-2010,16:00,60.0,GOOD,6.0,2784.0
2010-08-29 07:00:00,29-August-2010,07:00,15.0,POOR,2.0,1366.0
2010-08-29 16:00:00,29-August-2010,16:00,99.0,GOOD,17.0,2709.0
2010-08-30 07:00:00,30-August-2010,07:00,20.0,POOR,3.0,1485.0
2010-08-30 16:00:00,30-August-2010,16:00,92.0,GOOD,14.0,2696.0
2010-08-31 07:00:00,31-AUGUST-2010,07:00,13.0,POOR,4.0,966.0
2010-08-31 16:00:00,31-AUGUST-2010,16:00,71.0,GOOD,9.0,2559.0
2010-09-01 07:00:00,01-SEPTEMBER-2010,07:00,19.0,POOR,4.0,1242.0
2010-09-01 16:00:00,01-SEPTEMBER-2010,16:00,66.0,GOOD,10.0,2195.0
2010-09-02 07:00:00,02-SEPTEMBER-2010,07:00,13.0,POOR,2.0,1121.0
2010-09-02 16:00:00,02-SEPTEMBER-2010,16:00,55.0,GOOD,7.0,2309.0
2010-09-03 07:00:00,03-SEPTEMBER-2010,07:00,18.0,POOR,11.0,935.0
2010-09-03 16:00:00,03-SEPTEMBER-2010,16:00,72.0,GOOD,8.0,2865.0
2010-09-04 07:00:00,04-SEPTEMBER-2010,07:00,11.0,POOR,10.0,820.0
2010-09-04 16:00:00,04-SEPTEMBER-2010,16:00,53.0,FAIR,4.0,3304.0
2010-09-05 07:00:00,05-SEPTEMBER-2010,07:00,35.0,FAIR,11.0,1263.0
2010-09-05 16:00:00,05-SEPTEMBER-2010,16:00,99.0,GOOD,30.0,3467.0
2010-09-06 07:00:00,06-September-2010,07:00,14.0,POOR,2.0,1225.0
2010-09-06 16:00:00,06-September-2010,16:00,82.0,GOOD,15.0,2198.0
2010-09-07 07:00:00,07-September-2010,07:00,25.0,POOR,4.0,1532.0
2010-09-07 16:00:00,07-September-2010,16:00,89.0,GOOD,13.0,2727.0
2010-09-08 07:00:00,08-SEPTEMBER-2010,07:00,12.0,POOR,2.0,1097.0
2010-09-08 16:00:00,08-SEPTEMBER-2010,16:00,41.0,FAIR,7.0,1741.0
2010-09-10 07:00:00,10-SEPTEMBER-2010,07:00,16.0,POOR,5.0,1051.0
2010-09-10 16:00:00,10-SEPTEMBER-2010,16:00,68.0,GOOD,7.0,2921.0
2010-09-11 07:00:00,11-SEPTEMBER-2010,07:00,18.0,POOR,4.0,1226.0
2010-09-11 16:00:00,11-SEPTEMBER-2010,16:00,60.0,GOOD,7.0,2513.0
2010-09-12 07:00:00,12-SEPTEMBER-2010,07:00,16.0,POOR,6.0,996.0
2010-09-12 16:00:00,12-SEPTEMBER-2010,16:00,42.0,FAIR,8.0,1650.0
2010-09-13 07:00:00,13-SEPTEMBER-2010,07:00,12.0,POOR,1.0,1244.0
2010-09-13 16:00:00,13-SEPTEMBER-2010,16:00,61.0,GOOD,8.0,2361.0
2010-09-14 07:00:00,14-SEPTEMBER-2010,07:00,12.0,POOR,2.0,1077.0
2010-09-14 16:00:00,14-SEPTEMBER-2010,16:00,40.0,FAIR,4.0,2391.0
2010-09-15 07:00:00,15-SEPTEMBER-2010,07:00,10.0,POOR,1.0,960.0
2010-09-15 16:00:00,15-SEPTEMBER-2010,16:00,52.0,FAIR,5.0,2739.0
2010-09-16 07:00:00,16-SEPTEMBER-2010,07:00,15.0,POOR,3.0,1183.0
2010-09-16 16:00:00,16-SEPTEMBER-2010,16:00,57.0,GOOD,7.0,2391.0
2010-09-17 07:00:00,17-SEPTEMBER-2010,07:00,23.0,POOR,4.0,1462.0
2010-09-17 16:00:00,17-SEPTEMBER-2010,16:00,42.0,FAIR,5.0,2157.0
2010-09-18 07:00:00,18-SEPTEMBER-2010,07:00,20.0,POOR,7.0,1093.0
2010-09-18 16:00:00,18-SEPTEMBER-2010,16:00,28.0,POOR,3.0,2043.0
2010-09-19 07:00:00,19-SEPTEMBER-2010,07:00,23.0,POOR,8.0,1108.0
2010-09-19 16:00:00,19-SEPTEMBER-2010,16:00,12.0,POOR,3.0,993.0
2010-09-20 07:00:00,20-SEPTEMBER-2010,07:00,18.0,POOR,5.0,1136.0
2010-09-20 16:00:00,20-SEPTEMBER-2010,16:00,36.0,FAIR,7.0,1565.0
2010-09-21 07:00:00,21-SEPTEMBER-2010,07:00,16.0,POOR,3.0,1243.0
2010-09-21 16:00:00,21-SEPTEMBER-2010,16:00,57.0,GOOD,8.0,2185.0
2010-09-22 07:00:00,22-SEPTEMBER-2010,07:00,12.0,POOR,1.0,1305.0
2010-09-22 16:00:00,22-SEPTEMBER-2010,16:00,48.0,FAIR,10.0,1646.0
2010-09-23 07:00:00,23-SEPTEMBER-2010,07:00,11.0,POOR,3.0,885.0
2010-09-23 16:00:00,23-SEPTEMBER-2010,16:00,58.0,GOOD,6.0,2685.0
2010-09-24 07:00:00,24-SEPTEMBER-2010,07:00,15.0,POOR,4.0,1074.0
2010-09-24 16:00:00,24-SEPTEMBER-2010,16:00,32.0,POOR,5.0,1704.0
2010-09-25 07:00:00,25-SEPTEMBER-2010,07:00,22.0,POOR,7.0,1132.0
2010-09-25 16:00:00,25-SEPTEMBER-2010,16:00,81.0,GOOD,14.0,2277.0
2010-09-26 07:00:00,26-SEPTEMBER-2010,07:00,16.0,POOR,13.0,889.0
2010-09-26 16:00:00,26-SEPTEMBER-2010,16:00,44.0,FAIR,6.0,2027.0
2010-09-27 07:00:00,27-SEPTEMBER-2010,07:00,23.0,POOR,7.0,1163.0
2010-09-27 16:00:00,27-SEPTEMBER-2010,16:00,70.0,GOOD,11.0,2210.0
2010-09-28 07:00:00,28-SEPTEMBER-2010,07:00,37.0,FAIR,12.0,1256.0
2010-09-28 16:00:00,28-SEPTEMBER-2010,16:00,41.0,FAIR,12.0,1353.0
2010-09-29 07:00:00,29-SEPTEMBER-2010,07:00,11.0,POOR,2.0,951.0
2010-09-29 16:00:00,29-SEPTEMBER-2010,16:00,30.0,POOR,4.0,1816.0
2010-09-30 07:00:00,30-SEPTEMBER-2010,07:00,12.0,POOR,3.0,956.0
2010-09-30 16:00:00,30-SEPTEMBER-2010,16:00,41.0,FAIR,10.0,1444.0
2010-10-01 07:00:00,01-OCTOBER-2010,07:00,19.0,POOR,13.0,923.0
2010-10-01 16:00:00,01-OCTOBER-2010,16:00,44.0,FAIR,11.0,1458.0
2010-10-02 07:00:00,02-OCTOBER-2010,07:00,12.0,POOR,5.0,885.0
2010-10-02 16:00:00,02-OCTOBER-2010,16:00,49.0,FAIR,10.0,1671.0
2010-10-03 07:00:00,03-OCTOBER-2010,07:00,12.0,POOR,11.0,833.0
2010-10-03 16:00:00,03-OCTOBER-2010,16:00,16.0,POOR,2.0,1472.0
2010-10-04 07:00:00,04-OCTOBER-2010,07:00,12.0,POOR,4.0,934.0
2010-10-04 16:00:00,04-OCTOBER-2010,16:00,16.0,POOR,3.0,1194.0
2010-10-05 07:00:00,05-OCTOBER-2010,07:00,29.0,POOR,8.0,1271.0
2010-10-05 16:00:00,05-OCTOBER-2010,16:00,31.0,POOR,5.0,1676.0
2010-10-06 07:00:00,06-OCTOBER-2010,07:00,12.0,POOR,4.0,903.0
2010-10-06 16:00:00,06-OCTOBER-2010,16:00,24.0,POOR,5.0,1356.0
2010-10-07 07:00:00,07-OCTOBER-2010,07:00,11.0,POOR,3.0,890.0
2010-10-07 16:00:00,07-OCTOBER-2010,16:00,33.0,POOR,6.0,1582.0
2010-10-08 07:00:00,08-OCTOBER-2010,07:00,12.0,POOR,3.0,952.0
2010-10-08 16:00:00,08-OCTOBER-2010,16:00,38.0,FAIR,4.0,2262.0
2010-10-09 07:00:00,09-OCTOBER-2010,07:00,16.0,POOR,6.0,1002.0
2010-10-09 16:00:00,09-OCTOBER-2010,16:00,30.0,POOR,5.0,1627.0
2010-10-10 07:00:00,10-October-2010,07:00,57.0,GOOD,25.0,1235.0
2010-10-10 16:00:00,10-October-2010,16:00,51.0,FAIR,21.0,1235.0
2010-10-11 07:00:00,11-OCTOBER-2010,07:00,55.0,GOOD,18.0,1368.0
2010-10-11 16:00:00,11-OCTOBER-2010,16:00,99.0,GOOD,27.0,2164.0
2010-10-12 07:00:00,12-OCTOBER-2010,07:00,19.0,POOR,7.0,1059.0
2010-10-12 16:00:00,12-OCTOBER-2010,16:00,31.0,POOR,4.0,1866.0
2010-10-13 07:00:00,13-OCTOBER-2010,07:00,14.0,POOR,4.0,1033.0
2010-10-13 16:00:00,13-OCTOBER-2010,16:00,20.0,POOR,4.0,1301.0
2010-10-14 07:00:00,14-OCTOBER-2010,07:00,16.0,POOR,6.0,986.0
2010-10-14 16:00:00,14-OCTOBER-2010,16:00,26.0,POOR,6.0,1334.0
2010-10-15 07:00:00,15-OCTOBER-2010,07:00,14.0,POOR,7.0,915.0
2010-10-15 16:00:00,15-OCTOBER-2010,16:00,83.0,GOOD,12.0,2573.0
2010-10-17 07:00:00,17-OCTOBER-2010,07:00,11.0,POOR,2.0,962.0
2010-10-17 16:00:00,17-OCTOBER-2010,16:00,61.0,GOOD,12.0,1817.0
2010-10-18 07:00:00,18-OCTOBER-2010,07:00,11.0,POOR,2.0,973.0
2010-10-18 16:00:00,18-OCTOBER-2010,16:00,46.0,FAIR,10.0,1594.0
2010-10-19 07:00:00,19-OCTOBER-2010,07:00,14.0,POOR,3.0,1104.0
2010-10-19 16:00:00,19-OCTOBER-2010,16:00,44.0,FAIR,10.0,1542.0
2010-10-20 07:00:00,20-OCTOBER-2010,07:00,15.0,POOR,5.0,1022.0
2010-10-20 16:00:00,20-OCTOBER-2010,16:00,37.0,FAIR,10.0,1347.0
2010-10-21 07:00:00,21-OCTOBER-2010,07:00,13.0,POOR,5.0,928.0
2010-10-21 16:00:00,21-OCTOBER-2010,16:00,18.0,POOR,3.0,1349.0
2010-10-22 07:00:00,22-OCTOBER-2010,07:00,12.0,POOR,6.0,871.0
2010-10-22 16:00:00,22-OCTOBER-2010,16:00,27.0,POOR,3.0,1933.0
2010-10-23 07:00:00,23-OCTOBER-2010,07:00,13.0,POOR,2.0,1114.0
2010-10-23 07:00:00,23-October-2010,07:00,13.0,POOR,2.0,1114.0
2010-10-23 16:00:00,23-OCTOBER-2010,16:00,32.0,POOR,6.0,1556.0
2010-10-23 16:00:00,23-October-2010,16:00,32.0,POOR,6.0,1556.0
2010-10-25 07:00:00,25-October-2010,07:00,19.0,POOR,5.0,1141.0
2010-10-25 16:00:00,25-October-2010,16:00,73.0,GOOD,14.0,1990.0
2010-10-26 07:00:00,26-OCTOBER-2010,07:00,11.0,POOR,1.0,1064.0
2010-10-26 16:00:00,26-OCTOBER-2010,16:00,43.0,FAIR,4.0,2559.0
2010-10-27 07:00:00,27-OCTOBER-2010,07:00,13.0,POOR,2.0,1123.0
2010-10-27 16:00:00,27-OCTOBER-2010,16:00,37.0,FAIR,5.0,1944.0
2010-10-28 07:00:00,28-OCTOBER-2010,07:00,21.0,POOR,5.0,1254.0
2010-10-28 16:00:00,28-OCTOBER-2010,16:00,45.0,FAIR,12.0,1428.0
2010-10-29 07:00:00,29-OCTOBER-2010,07:00,13.0,POOR,2.0,1108.0
2010-10-29 16:00:00,29-OCTOBER-2010,16:00,46.0,FAIR,10.0,1593.0
2010-10-30 07:00:00,30-OCTOBER-2010,07:00,16.0,POOR,4.0,1117.0
2010-10-30 16:00:00,30-OCTOBER-2010,16:00,21.0,POOR,4.0,1340.0
2010-10-31 07:00:00,31-OCTOBER-2010,07:00,13.0,POOR,3.0,998.0
2010-10-31 16:00:00,31-OCTOBER-2010,16:00,18.0,POOR,4.0,1221.0
2010-11-01 07:00:00,01-NOVEMBER-2010,07:00,16.0,POOR,5.0,1034.0
2010-11-01 16:00:00,01-NOVEMBER-2010,16:00,16.0,POOR,7.0,978.0
2010-11-02 07:00:00,02-NOVEMBER-2010,07:00,11.0,POOR,6.0,859.0
2010-11-02 16:00:00,02-NOVEMBER-2010,16:00,60.0,GOOD,8.0,2297.0
2010-11-03 07:00:00,03-NOVEMBER-2010,07:00,12.0,POOR,5.0,907.0
2010-11-03 16:00:00,03-NOVEMBER-2010,16:00,50.0,FAIR,7.0,2066.0
2010-11-04 07:00:00,04-November-2010,07:00,11.0,POOR,6.0,856.0
2010-11-04 16:00:00,04-November-2010,16:00,56.0,GOOD,11.0,1785.0
2010-11-05 07:00:00,05-NOVEMBER-2010,07:00,14.0,POOR,7.0,920.0
2010-11-05 16:00:00,05-NOVEMBER-2010,16:00,18.0,POOR,10.0,951.0
2010-11-08 07:00:00,08-NOVEMBER-2010,07:00,12.0,POOR,2.0,1044.0
2010-11-08 16:00:00,08-NOVEMBER-2010,16:00,23.0,POOR,4.0,1437.0
2010-11-09 07:00:00,09-NOVEMBER-2010,07:00,12.0,POOR,2.0,1030.0
2010-11-09 16:00:00,09-NOVEMBER-2010,16:00,60.0,GOOD,8.0,2285.0
2010-11-10 07:00:00,10-NOVEMBER-2010,07:00,10.0,POOR,1.0,909.0
2010-11-10 16:00:00,10-NOVEMBER-2010,16:00,16.0,POOR,3.0,1201.0
2010-11-11 07:00:00,11-NOVEMBER-2010,07:00,10.0,POOR,1.0,950.0
2010-11-11 16:00:00,11-NOVEMBER-2010,16:00,13.0,POOR,2.0,1156.0
2010-11-12 07:00:00,12-NOVEMBER-2010,07:00,10.0,POOR,1.0,997.0
2010-11-12 16:00:00,12-NOVEMBER-2010,16:00,35.0,FAIR,8.0,1450.0
2010-11-13 07:00:00,13-NOVEMBER-2010,07:00,11.0,POOR,2.0,929.0
